manufacturer,model,top_speed_kmph,battery_kwh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drive_type,segment,length_mm,width_mm,height_mm,type,source_url,efficiency_score,manufacturer_top,target_log
Volvo,EX30 Single Motor ER (MY24-26),180,65.0,Lithium-ion,216.0,343.0,138,365,5.3,113.0,CCS,1600.0,318,5,RWD,JB - Compact,4233,1837,1549,SUV,https://ev-database.org/car/1910/Volvo-EX30-Single-Motor-ER,7.246376811594203,Volvo,5.902633333401366
Volvo,EX30 Twin Motor Performance (MY24-26),180,65.0,Lithium-ion,216.0,543.0,145,340,3.6,113.0,CCS,1600.0,318,5,AWD,JB - Compact,4233,1837,1549,SUV,https://ev-database.org/car/1911/Volvo-EX30-Twin-Motor-Performance,6.896551724137931,Volvo,5.831882477283517
Volvo,EX40 Single Motor (MY26),180,67.0,Lithium-ion,216.0,420.0,154,345,7.3,110.0,CCS,1500.0,410,5,RWD,JC - Medium,4440,1863,1652,SUV,https://ev-database.org/car/3158/Volvo-EX40-Single-Motor,6.4935064935064934,Volvo,5.846438775057725
Volvo,EX40 Single Motor ER (MY26),180,79.0,Lithium-ion,324.0,420.0,152,400,7.3,125.0,CCS,1500.0,410,5,RWD,JC - Medium,4440,1863,1652,SUV,https://ev-database.org/car/3159/Volvo-EX40-Single-Motor-ER,6.578947368421052,Volvo,5.993961427306569
Volvo,EX40 Twin Motor (MY26),180,79.0,Lithium-ion,324.0,670.0,163,385,4.8,125.0,CCS,1800.0,410,5,AWD,JC - Medium,4440,1863,1652,SUV,https://ev-database.org/car/3160/Volvo-EX40-Twin-Motor,6.134969325153374,Volvo,5.955837369464831
Volvo,EX40 Twin Motor Performance (MY26),180,79.0,Lithium-ion,324.0,670.0,163,385,4.6,125.0,CCS,1800.0,410,5,AWD,JC - Medium,4440,1863,1652,SUV,https://ev-database.org/car/3161/Volvo-EX40-Twin-Motor-Performance,6.134969325153374,Volvo,5.955837369464831
Volvo,EX90 Single Motor (MY24-26),180,100.0,Lithium-ion,192.0,490.0,182,460,8.4,140.0,CCS,1200.0,310,7,RWD,JF - Luxury,5037,1964,1744,SUV,https://ev-database.org/car/1950/Volvo-EX90-Single-Motor,5.4945054945054945,Volvo,6.133398042996649
Volvo,EX90 Twin Motor (MY24-26),180,107.0,Lithium-ion,204.0,770.0,188,470,5.9,150.0,CCS,2200.0,310,7,AWD,JF - Luxury,5037,1964,1744,SUV,https://ev-database.org/car/1775/Volvo-EX90-Twin-Motor,5.319148936170213,Volvo,6.154858094016418
Volvo,EX90 Twin Motor Performance (MY24-26),180,107.0,Lithium-ion,204.0,910.0,188,455,4.9,150.0,CCS,2200.0,310,7,AWD,JF - Luxury,5037,1964,1744,SUV,https://ev-database.org/car/1776/Volvo-EX90-Twin-Motor-Performance,5.319148936170213,Volvo,6.1224928095143865
Voyah,Free 106 kWh,200,100.0,Lithium-ion,216.0,720.0,200,480,4.4,80.0,CCS,2000.0,550,5,AWD,JE - Executive,4905,1950,1645,SUV,https://ev-database.org/car/2049/Voyah-Free-106-kWh,5.0,Other,6.175867270105761
Xpeng,G6 AWD Performance,200,87.5,Lithium-ion,216.0,660.0,159,475,4.1,180.0,CCS,1500.0,571,5,AWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2183/XPENG-G6-AWD-Performance,6.289308176100629,Other,6.16541785423142
Xpeng,G6 RWD Long Range,200,87.5,Lithium-ion,216.0,440.0,154,480,6.7,180.0,CCS,1500.0,571,5,RWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2182/XPENG-G6-RWD-Long-Range,6.4935064935064934,Other,6.175867270105761
Xpeng,G6 RWD Standard Range,200,66.0,Lithium-ion,216.0,440.0,152,370,6.9,140.0,CCS,1500.0,571,5,RWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2181/XPENG-G6-RWD-Standard-Range,6.578947368421052,Other,5.916202062607435
Xpeng,G9 AWD Performance,200,93.1,Lithium-ion,216.0,717.0,179,465,3.9,224.0,CCS,1500.0,660,5,AWD,JE - Executive,4891,1937,1670,SUV,https://ev-database.org/car/1826/XPENG-G9-AWD-Performance,5.58659217877095,Other,6.144185634125646
Xpeng,G9 RWD Long Range,200,93.1,Lithium-ion,216.0,430.0,163,480,6.4,224.0,CCS,1500.0,660,5,RWD,JE - Executive,4891,1937,1670,SUV,https://ev-database.org/car/1825/XPENG-G9-RWD-Long-Range,6.134969325153374,Other,6.175867270105761
Xpeng,G9 RWD Standard Range,200,75.8,Lithium-ion,216.0,430.0,165,395,6.4,170.0,CCS,1500.0,660,5,RWD,JE - Executive,4891,1937,1680,SUV,https://ev-database.org/car/1824/XPENG-G9-RWD-Standard-Range,6.0606060606060606,Other,5.981414211254481
Xpeng,P7 AWD Performance,200,82.7,Lithium-ion,216.0,757.0,164,460,4.1,138.0,CCS,0.0,440,5,AWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1822/XPENG-P7-AWD-Performance,6.097560975609756,Other,6.133398042996649
Xpeng,P7 RWD Long Range,200,82.7,Lithium-ion,216.0,440.0,144,495,6.7,138.0,CCS,0.0,440,5,RWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1821/XPENG-P7-RWD-Long-Range,6.944444444444445,Other,6.206575926724928
Xpeng,P7 Wing Edition,200,82.7,Lithium-ion,216.0,757.0,164,455,4.1,138.0,CCS,0.0,440,5,AWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1823/XPENG-P7-Wing-Edition,6.097560975609756,Other,6.1224928095143865
Zeekr,001 Long Range RWD,200,94.0,Lithium-ion,110.0,343.0,152,505,7.2,135.0,CCS,1500.0,539,5,RWD,E - Executive,4955,1999,1560,Liftback Sedan,https://ev-database.org/car/1933/Zeekr-001-Long-Range-RWD,6.578947368421052,Other,6.226536669287466
Zeekr,001 Performance AWD,200,94.0,Lithium-ion,110.0,686.0,159,480,3.8,135.0,CCS,2000.0,539,5,AWD,E - Executive,4955,1999,1560,Liftback Sedan,https://ev-database.org/car/1934/Zeekr-001-Performance-AWD,6.289308176100629,Other,6.175867270105761
Zeekr,001 Privilege AWD,200,94.0,Lithium-ion,110.0,686.0,162,480,3.8,135.0,CCS,2000.0,539,5,AWD,E - Executive,4955,1999,1548,Liftback Sedan,https://ev-database.org/car/1935/Zeekr-001-Privilege-AWD,6.172839506172839,Other,6.175867270105761
Zeekr,7X Long Range RWD,210,94.0,Lithium-ion,216.0,440.0,153,475,6.0,260.0,CCS,2000.0,539,5,RWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3082/Zeekr-7X-Long-Range-RWD,6.5359477124183005,Other,6.16541785423142
Zeekr,7X Performance AWD,210,94.0,Lithium-ion,216.0,710.0,173,450,3.8,260.0,CCS,2000.0,539,5,AWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3083/Zeekr-7X-Performance-AWD,5.780346820809249,Other,6.111467339502679
Zeekr,7X Premium RWD,210,71.0,Lithium-ion,216.0,440.0,148,365,6.0,240.0,CCS,2000.0,539,5,RWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3081/Zeekr-7X-Premium-RWD,6.756756756756757,Other,5.902633333401366
Zeekr,X Core RWD (MY25),190,49.0,Lithium-ion,216.0,343.0,148,265,5.9,70.0,CCS,1600.0,362,5,RWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3197/Zeekr-X-Core-RWD,6.756756756756757,Other,5.583496308781699
Zeekr,X Long Range RWD (MY25),190,65.0,Lithium-ion,216.0,343.0,146,360,5.6,114.0,CCS,1600.0,362,5,RWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3198/Zeekr-X-Long-Range-RWD,6.8493150684931505,Other,5.8888779583328805
Zeekr,X Privilege AWD (MY25),190,65.0,Lithium-ion,216.0,543.0,153,350,3.8,114.0,CCS,1600.0,362,5,AWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3199/Zeekr-X-Privilege-AWD,6.5359477124183005,Other,5.860786223465865
Firefly,nan,150,41.2,Lithium-ion,112.0,200.0,125,250,8.1,65.0,CCS,0.0,404,5,RWD,B - Compact,4003,1885,1557,Hatchback,https://ev-database.org/car/3178/firefly-firefly,8.0,Other,5.5254529391317835
